Region,Product_Category,Size,Age,Income,Price
North,A,1670.4901123275529,3,87133.85929304997,260.8972888973568
West,A,2782.1846074411587,16,99726.7698191713,75.3364740568268
West,C,1920.1256360075743,44,33140.70163952473,103.46806232063236
West,C,1803.0787614665478,35,81752.10312492706,102.8868110496972
North,C,2516.371087902645,11,99239.16223747047,342.1446359522286
North,A,510.0615289922229,43,67676.21472734686,385.7201956694405
West,A,993.4641728880837,23,80099.14379697017,312.5159442937218
East,A,1740.4648359720902,30,60877.73604946322,482.97764681354386
East,A,2263.2726513051666,48,54974.15998059598,218.69176078566682
East,A,1712.5704873490959,5,78752.06642858329,178.57043882683732
East,A,909.2899532521928,8,99166.25828752901,440.8696076852571
South,A,2824.957044153941,43,36416.64909797198,150.6181273337537
West,A,1321.6628277636132,43,59548.50362953571,483.4501427482751
North,B,2470.53920348626,10,95843.31620513138,55.46951361041735
West,B,2728.533336494032,28,37895.880478346575,486.44547201843756
East,B,1366.1234442216662,36,75565.33180828195,69.42196037775925
North,B,2613.279453325262,10,60111.53674409099,451.014401164132
South,A,2276.9342079169937,14,56382.469223544846,287.4654990888349
West,A,2760.702091655015,38,44660.78418614727,496.83415825368513
North,C,1128.2767543074442,37,42343.399088381826,83.20845413092948
North,C,2828.1940153456894,47,66140.06897752936,299.2344279805943
East,B,663.2661916748257,5,56420.60492111425,486.18614102859453
East,C,2484.178213264122,6,64408.1068709705,285.39402987656695
West,B,1589.1625517540817,30,43715.6221042853,333.22938716086816
South,A,944.7249171324016,19,54514.12264494442,363.08691004307775
North,A,698.507387756699,49,99749.23695972616,254.54347914549794
East,C,1473.8687847473452,14,55764.95796804702,332.40113603782856
West,A,1473.3098043163025,11,58889.64134421393,312.9414403653951
East,A,1074.8934607674637,46,31391.324357289108,455.52110472094506
West,B,1038.788495882107,5,56657.80577953707,70.45087115365604
East,C,1498.78574511704,45,83437.39387789337,176.43343531650365
South,A,1525.2847080128931,31,66091.77572401176,477.6851678344514
North,C,1605.9119979079808,44,75993.17914479697,450.61870275091235
East,A,2671.89846681942,32,68958.64969096177,255.0455387535708
North,B,2028.1362660568936,24,37384.37422619783,329.05966901069155
West,A,551.0829151788125,10,53250.107399036686,174.8215323415097
South,C,1797.7481044054593,13,78596.31574121543,134.65452187569258
North,C,2406.1282399643865,47,68355.72330099434,258.664282222992
East,B,641.035766611293,13,77247.27482965417,209.00850261172377
North,A,1556.5196981852664,36,55212.634177716085,312.64525033289243
North,B,1628.0253581439176,22,43558.235905147594,84.98058663424317
West,C,2885.0511308394393,9,88086.98258063634,488.4776634497749
South,B,1689.209884457401,19,56341.08115737395,493.7948350158213
South,A,2374.7506566555057,7,75850.76958582841,364.17277130888533
North,A,1257.255113022632,15,56687.24540560452,291.2433648548542
North,B,2448.2666279710784,17,94907.74900935774,189.28742732884749
West,C,1306.6559162433514,46,99435.75202373727,416.2077588681269
North,C,1575.0589683625244,14,75425.01604566796,358.1290276492457
West,B,1698.7056945292445,41,72150.5846350322,123.17762270520109
South,A,2815.9074235450285,48,88857.88857105991,459.9172330222291
South,A,633.6338695121689,2,66136.2256675972,420.14175931542604
West,A,992.1678775270179,14,90865.41303660345,477.4099609813658
North,A,2264.35686549376,4,58905.680163382756,376.573778774762
South,C,1943.9441497049218,3,32232.796178569595,326.03683817110544
East,A,1128.8284760374395,3,94861.32363938924,238.2093663307785
West,B,1223.0022187275122,11,80506.9929761923,469.72781750930596
South,B,1418.2737140216998,5,65753.69846553367,439.72875027518376
South,B,1625.8673733258213,48,96142.5616552856,70.34840154778523
South,B,2545.068308131945,29,92073.76312110218,61.865138523763406
East,A,534.5386911799064,28,37589.81840982166,219.4085150951223
East,C,2745.0493530336958,23,73707.82114064944,414.7489988518248
East,A,1532.5677790788204,30,67667.28964152033,494.274258191725
North,C,1076.2437939160327,23,84353.16402130078,117.68760099658768
West,A,1771.0317488183632,41,51053.75524238424,317.3588219084608
North,C,2149.175106748946,22,30568.095670358336,221.40088548395968
East,B,611.8805479840088,43,42977.97207535234,486.46147901657145
West,B,2289.4433791652064,12,44765.84087770438,428.9535154110689
North,C,2401.9029689596564,27,50399.14602224587,427.247917120012
North,C,915.4557108085482,40,55927.49938162115,260.91192190773666
North,C,919.7035709422572,46,79458.8355750932,236.66877605194932
East,B,1009.4613863521921,49,35197.14124796567,173.0331823688178
South,B,2491.5717801682595,15,64058.30929626708,75.3689734929172
West,A,1180.0076398279728,47,64905.05769612317,439.12506931477395
East,C,2489.839595135886,23,73110.88498922161,415.8054541085349
West,C,1851.3096473471226,44,51738.322010482385,499.87295297875875
East,C,2417.9283254295215,41,48185.222685423534,498.4865766832574
North,B,1884.182604199027,44,63871.94374879393,299.9442675211824
North,C,1339.422248029477,19,76172.55922493052,396.0443368312297
South,C,2776.7853566451454,44,33121.444990716656,475.1445784470926
South,B,2288.23915464366,11,50550.72891557351,432.34132580483515
West,C,1710.137006289179,38,85111.72204532646,161.30664578443896
South,A,2093.5711909381735,40,63893.2679414124,252.74486088954208
South,B,2039.6083896724824,43,96627.80623806937,108.12173681817274
West,B,1395.2905412606751,3,90727.92104871817,479.32296226642507
East,B,1559.4293669488045,16,54076.14850913966,322.778585502896
South,A,1295.6419440828017,32,80838.96968466594,152.88926247655823
East,B,2998.7953285386325,38,49201.59403090454,352.26530798263553
North,B,1950.1611349609734,9,42270.75429020608,328.15770820605314
South,B,730.1383027436557,41,91671.42565124943,211.17322311477824
North,B,1797.767959254089,38,54517.44960267166,101.10091648983305
North,A,624.9049116795998,5,44239.26298680439,352.20793801675984
East,C,1221.6301207824147,1,97548.35497541788,284.138465406707
West,C,1614.902789940458,35,32172.016440335163,397.5432762810377
South,B,1835.6762165047799,35,55682.95447968619,284.07357550039706
East,A,2940.453499320637,12,32689.252593704983,433.48167514334307
West,B,2955.5543095103803,36,65287.02078475753,298.3580774485185
North,C,745.173424765886,21,58082.27947974531,302.42208719092383
South,C,1845.3316819072231,48,80446.8210461161,444.49412119625526
North,A,2542.7734879802847,43,96782.41420839498,231.56728979557866
North,C,1094.282050631887,8,66378.21874005548,110.30685280278833
South,B,2376.407746471179,27,49977.97042121073,62.95220434100254
West,A,2696.5476392624482,9,91052.29471643845,389.81176505312857
West,C,2156.2184900886464,28,72317.7846526589,329.1392981090591
South,B,1319.2583721127971,30,68743.91823502662,366.83589564465063
South,A,2807.8307983514314,14,43200.2263113408,145.83387267900983
East,B,2708.800234185422,23,32841.405942977675,111.3671640140464
East,C,2289.563296985094,29,62298.346138286295,56.545099550546865
North,B,1409.1702835929327,26,66963.28488630867,207.76440146296864
South,A,2479.7409059869983,22,38896.56074475955,315.4629590845849
West,B,1290.272453755353,15,34157.76402983354,226.50982029487955
North,C,1132.3821283339266,9,45125.62448493982,246.86371491067808
North,A,1787.5334672782026,26,34416.88207811874,456.8714125221868
North,A,2992.838062503127,17,33929.678679282915,206.71496016048516
North,C,2510.8048535853027,9,61091.63605947702,281.2952701219149
West,B,2324.4818302958092,3,86717.09297548758,402.6438557335144
North,B,1630.0318667349432,16,76479.17593646963,228.44425204457158
South,C,1279.8750229645402,13,77558.9560094756,329.93901510254307
East,A,2639.75190787629,26,48370.55946378153,438.06366893603536
West,C,1919.331949952548,17,30777.29294579874,477.28428064593896
South,A,2533.1373778047473,32,61545.26139430587,116.18306641806707
South,A,1719.3842739274467,24,56398.69063112171,466.96443132267245
South,B,2384.893735030251,36,96306.44994855265,271.4523318857922
East,C,2669.352646679237,22,35041.36586655428,166.20997473453127
East,A,1478.4750661749988,9,84349.35259935209,256.6110903072176
East,B,533.9239247600398,22,56979.13243037653,491.0146588784647
South,C,1137.3164150522725,41,88073.38792286106,271.6781422967913
East,C,2787.2876027110224,46,64643.552742896565,197.9382246293787
North,A,2218.855651380727,20,87435.12659817029,335.0303844425266
East,A,2343.0467910923508,3,62679.385770713154,158.0655284501869
West,A,1313.2215356635536,36,58130.16559657399,84.13849764889876
South,C,2253.182461687488,33,97459.5949040909,107.99587485979215
South,A,2115.705363523563,18,55820.066591223316,107.6206275309976
North,C,945.9341586925725,36,86371.0019244552,118.35621208053246
East,B,2921.7269435766116,10,34692.28216144276,112.47222769223455
East,C,1385.06398336935,36,34385.40326292556,338.3936351614466
West,A,1323.2174346001057,21,60667.5735594156,131.84603797961518
North,C,1422.903860575495,25,70989.91214368938,205.55027749573844
West,A,729.2990383019234,49,72597.30893468333,453.5547844577053
West,B,2062.4087927330397,40,32547.026049526004,263.28273811829257
South,A,1096.560609365992,9,78771.79678031111,350.40098233446224
South,A,2508.281890960452,48,39094.82000749815,127.54394204073343
East,A,1485.3904503348645,27,96874.14859858052,136.53005846390187
East,A,1646.39620572663,15,53348.412827397464,68.39087731991549
West,A,2116.0551352888974,32,48301.15220397059,126.02077838247405
East,A,2404.677834884348,48,50388.62121585686,175.36565256438138
West,B,1077.7882621202793,44,95614.74082524926,129.65471792453607
East,B,2915.735824295365,39,63798.88473625376,89.91614019067502
East,C,2055.803864916703,16,60427.5825414334,104.28614199527036
South,A,514.0965587509689,28,69612.87526806974,257.3504456147266
South,C,1539.0555248088779,6,95153.3332128684,142.85017328260665
South,B,1592.0445515768856,6,51583.79040507954,213.92143747163396
South,B,2522.9124399359926,38,42657.400727384564,276.5377718846856
North,A,1262.8494353012597,47,71684.36529468746,360.67767288321437
South,A,1328.0662907374085,2,64417.23406015464,67.69046292849453
North,C,676.2352321314198,41,34337.77858511645,409.73467950906917
South,B,1208.865061314537,40,66535.61274072088,332.5551752709085
East,C,2292.404253714625,7,69369.25133284995,86.79156437699235
West,C,2086.892298899549,27,78590.54271245177,443.1103808480498
East,C,703.4852200197352,28,99687.94557146789,464.3925802393159
East,A,786.7347302869575,16,59510.666395064036,77.48508193468868
North,B,1442.31490981277,47,65714.22910911782,174.59494166624168
South,C,2359.3944053525247,9,35250.161841774134,412.7905759068776
West,B,2582.295695321575,15,88211.16472990702,386.71686067264625
West,B,536.5601075250436,34,36870.90580918242,133.0344587103698
South,C,1322.5264432685017,20,95368.10156053846,144.20719550151964
North,C,1560.6546590714374,14,54395.02393839866,216.7124462561219
North,A,2777.8320269761416,11,53630.772761128406,268.0353433359596
North,B,1753.5163942736071,30,53002.628648645834,328.2146471886332
West,C,1174.2519131142094,3,96534.2717082779,216.01113780639758
North,C,1475.1176629096121,2,98607.54647500304,258.14062225991654
North,B,1591.086103736868,14,98126.82917272438,386.36192216019043
West,C,2174.989683823196,29,79335.1005003026,66.50744130076906
West,B,602.719457418563,5,37774.07118319057,163.59662495480933
East,C,1473.6291575608757,44,57045.355898900176,371.0073136480486
West,B,2116.3865922861287,46,50251.644976747375,452.8430769592397
South,C,1208.3057884109935,6,79587.26769054992,280.25484895204977
West,C,1979.3775166603853,8,64485.813985709225,289.45106836939203
West,A,1393.1973252601101,39,73155.09441405008,98.22740510289923
North,B,2396.802168766939,39,30611.175301267158,251.3355650705546
East,A,651.4942411562337,44,84800.4843465799,289.67776990476045
North,C,2794.904951753391,29,96643.62856791237,159.11172663562834
East,B,929.0313698724391,39,76856.13025258861,171.15945392722142
North,B,896.3677168733728,44,89635.61777251704,219.77787339708019
South,C,2601.6073619330314,27,63477.527208416075,59.03203899997686
North,C,2673.207307559722,16,31414.56555020699,194.93562451243022
North,C,732.4332836145007,27,99332.84556220488,145.15160314844508
South,C,2771.7973200372758,39,34118.250499484966,197.3738084800616
South,B,1183.2446668224406,40,43494.19426463105,103.89295931866305
West,A,2046.5542135201388,1,33670.81054094581,450.7372763329527
North,B,671.4837260197394,45,73747.08803702895,317.1166040993219
South,B,1451.6527528205024,33,70826.16318890479,355.59604361502033
South,B,1626.8115227613446,39,44676.87579221967,405.12705737330225
West,B,1999.5664233907762,27,96965.72689103025,274.2989895180758
East,C,1813.1799285361642,17,93944.0407010769,89.11412963934066
South,A,1653.7324037289814,15,49586.704101394374,291.6979438183465
South,B,2899.1005294139695,22,76120.5334850969,314.0785031093956
North,B,962.5569424693979,19,89866.33360224462,385.4477633829485
West,A,894.9855766166704,28,55185.86746177845,244.24679580335572
North,C,2283.547652251679,23,47750.774347401035,107.4111362580037
East,B,686.3797121755803,36,47933.29596809908,177.699157609426
West,C,1707.2286399856919,49,87431.9541270257,213.3870333793858
North,B,1710.132797880518,39,62414.915220781084,340.6627585992205
South,B,1275.0633273977282,48,80073.66222421362,306.85023710101035
South,A,2826.109354200494,49,75521.05519054504,210.2435266540308
West,A,1206.3585877400287,20,51435.79924182061,493.93186195684086
South,C,1221.1048805956164,47,44565.369214099985,322.5986687105992
North,B,1085.7499105593029,9,38804.985712463356,156.7520562811975
West,C,864.4700880514076,23,31671.99329004753,95.80211267918168
South,A,1410.027638371132,45,35687.94918850843,118.78661263294941
South,A,2202.218150001075,7,47937.267212196966,160.68097777302864
East,A,2355.4071569268895,31,79951.97240814494,122.30661796680005
East,A,2533.5472910767025,11,40844.325533372605,133.9551608230876
West,A,993.8597213288965,40,66637.67630809393,178.2928259122312
East,C,589.0817205993244,17,47159.24478621871,128.01811788263967
North,C,2936.71464622098,36,65826.68472489298,453.5444410818913
South,A,535.8312982160713,26,82500.78228265437,86.10518554773898
South,B,2901.697094895146,36,48618.67906196813,286.0301253066146
South,B,2572.0360467794994,18,54352.916821358616,234.6785721453477
West,B,2780.186902562841,31,80610.03975708276,492.0703776088729
West,B,1467.9642815278648,49,68243.66671761965,100.41750597562356
East,B,993.0049971275832,35,36619.66385170813,229.03501957058373
South,A,2016.1592129389123,41,83070.79884727934,486.261694973916
South,C,2353.127926791217,28,49420.72947976894,439.47820665229114
South,A,827.1526658116513,26,56954.04141793099,417.68243192717597
South,B,2494.0537867113353,6,47162.3847003032,166.05627217022294
South,B,1021.4833000313948,34,68034.99143302641,126.89941432552962
North,C,1729.19323227115,28,79543.7811837236,350.88944896599395
South,A,2641.206124695382,44,86225.14529873735,468.2191951074136
North,C,983.5612776067313,47,94548.55937786985,300.5433018562684
South,B,1104.7116199569687,9,55145.1656157776,307.22571026145494
West,B,656.9278912479788,29,95282.9961466619,175.99059214712787
West,C,866.5352794578262,34,73186.83209993638,396.2718199363716
